Date,Close,High,Low,Open,Volume
2018-01-02,180.16148376464844,180.32037747793441,176.3183348862918,176.44742276951547,18151900
2018-01-03,183.3889923095703,183.498229875422,180.07216462344527,180.6183524527037,16886600
2018-01-04,183.0513458251953,184.9183095345115,182.82294552659033,183.61738398311937,13880900
2018-01-05,185.55386352539062,185.60350456264763,183.64716886176097,184.3025942053248,13574500
2018-01-08,186.97393798828125,187.58963232302543,185.03746777985856,185.90142791447593,17994700
2018-01-09,186.56675720214844,187.49031375207446,185.80210953569997,187.39100138225353,12393100
2018-01-10,186.53695678710938,186.58661296942847,184.3422959662359,185.64320611712333,10529900
2018-01-11,186.4674835205078,187.09310303993448,186.08018947402766,187.09310303993448,9588600
2018-01-12,178.12571716308594,180.22108083685907,176.16938171232874,176.82480697209243,77551300
2018-01-16,177.1525421142578,180.48923504360246,176.80496393607828,180.24096924574332,36183800
2018-01-17,176.3680419921875,178.0761120208719,174.58052508391975,178.01651549647724,27992400
2018-01-18,178.55276489257812,179.72457218533486,175.85163179900456,176.8943511808448,23304900
2018-01-19,180.03240966796875,181.1049196756431,178.92018380205798,179.59547461560447,26826500
2018-01-22,184.08409118652344,184.10395669018,179.15850698545702,179.54580096559303,21059500
2018-01-23,188.03651428222656,188.2351238824501,184.26287126621455,184.759402843244,25678800
2018-01-24,185.25592041015625,189.3374102707902,185.22612973002273,188.57274745716953,24334500
2018-01-25,186.179443359375,187.31153455113724,185.30555824044845,186.64618417249034,17377700
2018-01-26,188.68199157714844,188.68199157714844,185.51411782040898,186.44759957162958,17759200
2018-01-29,184.6898651123047,187.5300260924177,184.3423021303279,187.4406540530185,20453200
2018-01-30,185.82196044921875,186.87460489956686,180.5785885491502,186.3184919939445,20858600
2018-01-31,185.59356689453125,188.5131749075935,183.93515329351402,187.0632960772574,43275100
2018-02-01,191.75054931640625,193.96509092767525,186.58662425462194,186.91433689422146,54211300
2018-02-02,188.96005249023438,192.862798498052,188.66213051855547,190.70783815624117,26677500
2018-02-05,180.0026092529297,189.28775515477489,179.35712430913944,185.63327512405218,33128200
2018-02-06,184.0245361328125,184.48135186457367,176.50705571231177,177.3312999730723,37758500
2018-02-07,178.9300994873047,183.79611769843558,178.70169922044337,182.8725611493126,27601900
2018-02-08,170.38978576660156,180.57860874905867,170.29047338537103,179.7543644742594,38478300
2018-02-09,174.8883514404297,175.67286465933802,166.02028965737182,173.54771013067952,39887600
2018-02-12,175.186279296875,176.31837071645086,170.64797328888466,175.83176430297976,32092100
2018-02-13,171.94886779785156,174.7493129822213,171.8992267657541,174.40173483989793,21809400
2018-02-14,178.2747039794922,178.56268563062287,172.00847782030428,172.24680328249755,28929700
2018-02-15,178.7116241455078,179.24787149820938,175.61325728154037,179.24787149820938,20922100
2018-02-16,176.1296844482422,178.632207879621,175.07703991244753,177.74838226438385,20645300
2018-02-20,174.78903198242188,176.7155768341903,173.89528124742893,174.55070653465867,21204900
2018-02-21,176.67587280273438,180.01256567121982,175.17633771313297,175.48420002533416,23200800
2018-02-22,177.7483673095703,178.95990548734832,176.17932581453093,177.46037052883577,18464200
2018-02-23,182.01853942871094,182.11785180561444,178.2647619064659,178.65205593168352,19007300
2018-02-26,183.6471710205078,184.37211806945996,181.9490414275169,183.29960799091424,17599700
2018-02-27,180.2012176513672,183.41873205570397,180.2012176513672,183.17046630707605,15849800
2018-02-28,177.08303833007812,181.61140412912914,176.90427907330402,181.03542565076677,18783000
2018-03-01,174.7195281982422,178.8705247769073,173.2001428330427,177.7682241048076,23201600
2018-03-02,175.39483642578125,175.88144290124978,171.7900269255294,172.08793379526162,20025900
2018-03-05,179.14859008789062,179.89338746655915,174.66988063922287,174.97772779793522,16189300
2018-03-06,178.5328826904297,181.1148528084916,177.86753223258503,180.51900888803414,15086800
2018-03-07,182.43563842773438,182.54487598063582,176.8347628533018,177.50011334717735,19097300
2018-03-08,181.07513427734375,183.12084197738199,180.1913086646202,182.28667255360858,17225900
2018-03-09,183.945068359375,184.22312480696067,181.9390918664985,182.63423298546263,18526300
2018-03-12,183.4783477783203,184.80906395645638,182.94210032813234,183.94508868540132,15301200
2018-03-13,180.6183319091797,184.69982209203795,179.85366903519062,184.32245324330077,18067500
2018-03-14,182.9123077392578,182.97188910499779,180.58854355775105,181.33334093538332,16821700
2018-03-15,182.58457946777344,182.72360769359662,180.92616593368982,181.96888520383368,15614300
2018-03-16,183.80604553222656,184.04438613127203,182.13770679772932,183.21021676402341,24403400
2018-03-19,171.3629608154297,175.94098217106014,168.88030314215806,175.78208844326517,88140100
2018-03-20,166.9835662841797,169.0193488170456,160.82657764934302,166.30829060073853,129851800
2018-03-21,168.2149658203125,172.19714358368446,162.16721489336666,163.65680961347792,106598800
2018-03-22,163.74615478515625,169.0888384866956,162.58427291251616,164.97755834006966,73743000
2018-03-23,158.28431701660156,165.44430818768942,157.9168885414917,164.29235142693378,53609700
2018-03-26,158.94970703125,159.98250133367907,147.98629502810167,159.70444482601198,126116600
2018-03-27,151.16407775878906,161.7203441613361,149.70427367883968,155.22570250912426,79117000
2018-03-28,151.9684600830078,154.7986962604457,149.753933392757,150.5980280198768,60029200
2018-03-29,158.68153381347656,160.30023139027026,153.07073379344348,154.0737219918404,59434300
2018-04-02,154.31207275390625,158.09564069755277,153.04095321254837,156.71528361031537,36796000
2018-04-03,155.02708435058594,156.29820393261704,149.7638467812387,155.4640345480855,42543900
2018-04-04,154.02410888671875,154.4809094745706,149.46593726752195,150.97539757930008,49885600
2018-04-05,158.2346649169922,160.44920645893228,155.56332285144333,160.43926613041484,41449600
2018-04-06,156.10952758789062,160.30025538543117,155.7222335569777,156.63584985674814,41644800
2018-04-09,156.83445739746094,159.4164276715436,154.95756863342757,156.72523499681546,34915200
2018-04-10,163.89515686035156,164.8286387668631,155.9208599440909,156.834476342203,57889300
2018-04-11,165.166259765625,167.48008342181961,162.11754881766407,164.2129125356057,56144600
2018-04-12,162.73326110839844,166.28842916906106,161.96861335746112,165.82168825462307,38263000
2018-04-13,163.37875366210938,164.55056090556343,162.6339562996947,163.438335026632,19990600
2018-04-16,163.6865997314453,164.63000668700911,162.25658638059696,164.57042532288062,18119400
2018-04-17,167.4900360107422,167.8276738480501,164.51084653414958,164.67966545280353,22743000
2018-04-18,165.20596313476562,166.9537485792653,164.62005959491472,165.72236014336696,20969600
2018-04-19,166.93392944335938,167.1623297357998,164.05403708087252,165.0471002776731,22235000
2018-04-20,165.12652587890625,167.26160541579353,164.65978502430374,166.62604565783647,19119400
2018-04-23,164.6895751953125,167.2814704031641,163.94477789596365,166.10966325893304,23088100
2018-04-24,158.58226013183594,164.94779869185714,157.09266537598995,164.28243303299078,35079900
2018-04-25,158.58226013183594,159.94275182656736,155.10653903486195,159.02913552800146,41083600
2018-04-26,172.95188903808594,175.047252977902,169.61519610911205,172.01840721376857,77556900
2018-04-27,172.3858184814453,175.87147963179962,171.40269571837328,175.58348284951006,29804700
2018-04-30,170.80685424804688,174.50105021494917,170.5188726145736,172.58443054066007,20750500
2018-05-01,172.65396118164062,172.8128549235581,169.0491370707119,170.80686310243846,26025900
2018-05-02,174.8486328125,176.84468425148097,172.99159445285136,173.04125064000766,30424500
2018-05-03,172.81285095214844,174.89827444336046,170.92602190435747,173.9151516378394,24026100
2018-05-04,175.38487243652344,175.7523009298466,171.85949544637512,171.87936095094238,17677800
2018-05-07,176.73545837402344,178.25484385312672,175.9410047858724,176.11976404085377,18697200
2018-05-08,177.67881774902344,177.79798045177174,175.8813762688604,177.0134674037825,15577200
2018-05-09,181.39291381835938,181.7404768199026,177.5398240493219,178.42364962332948,23282800
2018-05-10,184.24298095703125,184.83882483042896,181.23400121754494,181.87948611960985,21071400
2018-05-11,185.69287109375,187.0136468107041,182.9023511058294,183.56771670512563,21207800
2018-05-14,185.34530639648438,186.55684465620774,184.90835618439513,186.4078912443324,15646700
2018-05-15,183.0413818359375,184.00463901787708,181.92914095734028,183.5974946987666,15429400
2018-05-16,181.9291534423828,183.04139439730852,181.39290604583692,182.42568498297499,16975500
2018-05-17,182.4852752685547,182.78319723806908,180.95596471602732,181.41276527006735,14840700
2018-05-18,181.4127655029297,182.91230052866533,181.34325896328693,182.21715936753333,13130500
2018-05-21,183.21023559570312,184.0146143648685,181.85966903483845,182.49522887801348,13532900
2018-05-22,182.52500915527344,184.13376660188175,182.15756548747518,183.6471602055765,12731400
