Date,Close,High,Low,Open,Volume
2018-01-02,86.34089660644531,86.39688397637732,85.4290988091722,86.08495347216103,13578800
2018-01-03,86.42888641357422,86.77281060729528,85.96499363078347,86.26892422670379,11901000
2018-01-04,87.66700744628906,88.4629552577911,86.9916531411112,87.12029439312698,12953700
2018-01-05,87.10423278808594,88.07706562953373,86.65400056219237,87.84390790285198,14155000
2018-01-08,87.23287200927734,87.37759038331448,86.58967787267808,86.95147687474788,12466500
2018-01-09,87.67508697509766,88.14139638043964,87.22484853227914,87.40976887853668,13292300
2018-01-10,88.63984680175781,89.00163964124485,87.94841530651082,88.0127359418718,15834500
2018-01-11,89.11418151855469,89.18654375369577,88.47903529494539,88.97750479367431,13676800
2018-01-12,90.58551025390625,90.73022863284648,89.1142077570064,89.76544352921442,18884200
2018-01-16,90.263916015625,91.19654696124928,89.29913088162786,89.65288829327214,22703300
2018-01-17,90.8427963256836,91.09203730882157,89.49209335696439,89.95840886455959,14940300
2018-01-18,91.05986022949219,91.42969469486145,90.26390614037328,90.65786544531426,14572900
2018-01-19,90.8588638305664,91.92816530636331,90.69002675544057,91.6065743826686,18785500
2018-01-22,91.92011260986328,91.9683500125916,90.44881048712412,90.57745173966968,12475700
2018-01-23,91.8236312866211,92.16934698395151,91.13219989196025,91.38947626202341,12320800
2018-01-24,92.99748229980469,93.26280035918244,92.1854571614003,92.34625263947233,15904500
2018-01-25,93.0215835571289,93.3994596070578,92.52311398824665,93.29494317931386,13510000
2018-01-26,93.52005767822266,93.52005767822266,92.4266314758827,93.02158198381815,13883900
2018-01-29,93.423583984375,94.3481732008701,93.27886561888923,93.27886561888923,11679900
2018-01-30,92.5472412109375,93.74518396978463,92.44272477357288,92.88491536299583,14279100
2018-01-31,92.99748229980469,93.79343647793792,92.58745199053469,92.98140520557921,13141400
2018-02-01,93.9622573852539,94.05873220189778,92.8447124434719,93.07786400633009,13800600
2018-02-02,91.87994384765625,94.00247620913444,91.72718383861006,93.6567603855779,16477300
2018-02-05,87.47408294677734,92.12917797220237,83.59885278793331,90.85083727694014,30097600
2018-02-06,90.13526153564453,90.43273985292677,85.71331937395418,85.90627513259383,33114800
2018-02-07,90.74629974365234,92.0165985292296,89.36343678152576,89.68503381778015,21878300
2018-02-08,86.73438262939453,90.93925029589722,86.70222231421836,90.93925029589722,27425800
2018-02-09,88.47101593017578,89.28304714010419,85.40781753054077,87.71526374664121,28188000
2018-02-12,89.83778381347656,90.63373782429962,88.49512283854507,89.37951004995102,18043300
2018-02-13,90.39253997802734,90.89101567761624,89.08203929765978,89.5001111398659,16358200
2018-02-14,92.48291015625,92.67586591655801,90.47293642901182,90.55333415131075,15186900
2018-02-15,92.86883544921875,93.25474700157575,91.83168818458483,93.05374961232003,12130200
2018-02-16,92.20152282714844,93.31906782290484,92.05680446123988,92.09700639275196,13214300
2018-02-20,92.22562408447266,92.77233712625628,91.63067364116331,92.17738668294693,13461500
2018-02-21,92.61155700683594,94.428568949443,92.19347901133185,92.45879703148405,14212500
2018-02-22,92.4427261352539,93.60850859194073,92.26584744329782,92.86079802482426,17070400
2018-02-23,94.31600189208984,94.38032252124471,92.70802296693505,92.70802296693505,12162500
2018-02-26,95.48983001708984,95.59435257760202,94.3240476981002,94.98331884136836,16511200
2018-02-27,94.35623168945312,95.94009237999894,94.34819007494525,95.60241817812394,17563300
2018-02-28,92.86078643798828,95.26471330446053,92.73214517481568,94.72604181631962,17735600
2018-03-01,91.19654083251953,93.77734671977917,90.56942992417002,92.84472197078486,18690000
2018-03-02,91.10808563232422,91.30104138579028,89.33931126865419,90.3603751869463,18353700
2018-03-05,92.50701904296875,93.20649203404469,89.95837409943427,90.08701534862394,13933000
2018-03-06,92.58744049072266,93.118070409617,91.91208607200294,92.97335204374518,10674400
2018-03-07,92.24171447753906,92.53918665533998,90.93924932953279,91.45380209897783,13006500
2018-03-08,92.24974060058594,92.64369981689093,91.01963781919206,92.54721888217195,11173700
2018-03-09,94.90292358398438,94.9350839008273,92.99746621522625,93.70498091786382,15366600
2018-03-12,94.59741973876953,95.47376546271894,94.26778105687407,94.87077325979651,12339300
2018-03-13,93.46379089355469,95.24864878495454,93.12611673408819,95.03156815818761,13312300
2018-03-14,92.4186019897461,93.7371444419359,92.13720685677032,93.71302573538851,12905100
2018-03-15,92.6517333984375,93.26276703791665,92.32210094597582,93.15825062790725,8748000
2018-03-16,92.81256103515625,93.7451857779661,92.73215716829785,92.73215716829785,19888900
2018-03-19,92.0809097290039,92.82057854283799,91.09200615123613,92.53918346517857,13214900
2018-03-20,92.16937255859375,92.82060220921358,92.01661256293558,92.35429287617754,9921200
2018-03-21,92.24974060058594,93.76928005218451,91.82362720666019,92.30601961235061,13633000
