Date,Close,High,Low,Open,Volume,MA_7,MA_14,RSI,MACD,Target
2018-02-07,200.3699951171875,204.47999572753903,200.0,202.0,5758000,207.6528581891741,211.55071585518974,38.5613002601572,0.274694685156021,191.4199981689453
2018-02-08,191.4199981689453,200.9900054931641,191.0399932861328,200.3699951171875,8044400,204.36857169015067,209.99143001011439,29.92295301586664,-1.0563674402527568,196.0200042724609
2018-02-09,196.0200042724609,197.57000732421875,189.3000030517578,195.67999267578125,8931700,201.74571446010046,208.5664302280971,37.65351657160503,-1.7202319525831342,198.88999938964844
2018-02-12,198.88999938964844,200.66000366210935,196.13999938964844,198.50999450683597,5128900,199.12285723005022,207.37571607317244,41.955824052164324,-1.9918044591337605,197.9900054931641
2018-02-13,197.9900054931641,198.83999633789065,195.9199981689453,197.5800018310547,3967700,197.5328587123326,206.11714499337333,41.00034733546633,-2.2536707000638216,200.5399932861328
2018-02-14,200.5399932861328,200.75999450683597,195.9900054931641,197.0399932861328,4348100,198.067143031529,205.077144077846,44.83375079641893,-2.2297358717230793,203.8999938964844
2018-02-15,203.8999938964844,203.8999938964844,200.30999755859372,202.3800048828125,4357900,198.44714137486048,204.1278577532087,49.4906102936729,-1.9175391812090083,203.7899932861328
2018-02-16,203.7899932861328,206.32000732421875,203.16000366210935,203.9900054931641,4382500,198.93571254185267,203.2942853655134,49.343754093208545,-1.6598633136125045,203.0500030517578
2018-02-20,203.0500030517578,204.6999969482422,202.3500061035156,203.33999633789065,4116700,200.5971418108259,202.48285675048828,48.305317470707415,-1.4980952501339289,201.0200042724609
2018-02-21,201.0200042724609,205.22000122070312,200.7700042724609,202.5,4994400,201.3114275251116,201.52857099260603,45.47782187995793,-1.516218803875148,200.72999572753903
2018-02-22,200.72999572753903,203.27999877929688,200.16000366210935,201.57000732421875,4034000,201.57428414481026,200.34857068743025,45.07192769494844,-1.5362739073541718,202.75999450683597
2018-02-23,202.75999450683597,202.97000122070312,200.80999755859372,201.38999938964844,4128400,202.2557111467634,199.89428492954798,48.53450137686516,-1.3725419757502095,210.6199951171875
2018-02-26,210.6199951171875,211.13999938964844,205.3600006103516,207.7100067138672,8254100,203.69571140834265,200.88142721993583,59.246706195511145,-0.6016118726620618,209.66000366210935
2018-02-27,209.66000366210935,213.1300048828125,209.6499938964844,212.0,5903400,204.51856994628906,201.48285566057478,57.66790895666385,-0.06733134531819474,207.1999969482422
2018-02-28,207.1999969482422,211.5399932861328,200.47000122070312,211.0,5378300,205.0057133265904,201.97071293422155,53.717589042788106,0.15579196639851034,201.52999877929688
2018-03-01,201.52999877929688,208.57000732421875,200.27999877929688,206.82000732421875,6984000,204.788569859096,202.69285583496094,45.91123338869895,-0.12347927540770343,201.33999633789065
2018-03-02,201.33999633789065,201.97000122070312,198.97999572753903,199.97999572753903,5025500,204.83428301130022,203.07285526820593,45.67171432742292,-0.3560312490670867,203.2400054931641
2018-03-05,203.2400054931641,204.1300048828125,199.1199951171875,199.6000061035156,4041100,205.19285583496094,203.38356998988561,48.5616573698954,-0.3826050707548916,204.5500030517578
2018-03-06,204.5500030517578,204.8600006103516,202.3699951171875,204.8600006103516,3203300,205.44857134137834,203.85214124407088,50.516116243647794,-0.29456361502982986,204.3000030517578
2018-03-07,204.3000030517578,204.8300018310547,201.75,202.3500061035156,3622800,204.54571533203125,204.12071337018693,50.12469399328806,-0.24217143615652503,205.2899932861328
2018-03-08,205.2899932861328,205.4900054931641,203.02999877929688,204.32000732421875,3084500,203.92142813546317,204.2199990408761,51.72005121116466,-0.11939006436941213,212.94000244140625
2018-03-09,212.94000244140625,213.2400054931641,206.25,206.9499969482422,5494300,204.7414289202009,204.87357112339564,61.86983480737889,0.5884238782134616,211.82000732421875
2018-03-12,211.82000732421875,213.3600006103516,211.2400054931641,213.1999969482422,4967000,206.211430140904,205.5,59.88490034980931,1.0469289363792598,209.1300048828125
2018-03-13,209.1300048828125,213.0399932861328,208.8000030517578,212.69000244140625,4698200,207.32428850446428,206.07928575788225,55.296258229189796,1.1796386426205459,206.9900054931641
2018-03-14,206.9900054931641,210.3999938964844,206.22999572753903,210.3999938964844,4015400,207.86000279017858,206.52642931256975,51.88986297767242,1.0994581062550708,207.82000732421875
2018-03-15,207.82000732421875,209.32000732421875,207.6100006103516,208.2899932861328,4127200,208.32714625767298,206.88785879952567,53.09671125247238,1.0903201328761725,206.9600067138672
2018-03-16,206.9600067138672,208.97000122070312,206.4600067138672,208.55999755859372,5961800,208.70714678083147,206.62643105643136,51.65094285900338,1.002131414071215,203.9900054931641
2018-03-19,203.9900054931641,207.05999755859372,202.63999938964844,206.8699951171875,4261300,208.5214342389788,206.221431187221,46.90132401817962,0.6846942131955984,204.75
2018-03-20,204.75,205.6000061035156,203.8000030517578,204.25,2939300,207.35143389020647,206.0464314052037,48.21362815879804,0.48881341290453406,204.8300018310547
2018-03-21,204.8300018310547,207.2700042724609,204.0,205.3800048828125,3235600,206.35286167689733,206.28214590890067,48.35831378184698,0.33615693865345975,197.6300048828125
2018-03-22,197.6300048828125,203.19000244140625,196.9900054931641,203.17999267578125,7113400,204.71000453404017,206.01714651925224,38.053846883802656,-0.3616352913307139,192.4600067138672
2018-03-23,192.4600067138672,198.25,191.8699951171875,198.0,7257000,202.63429042271204,205.2471466064453,32.67049408492868,-1.3166389118742927,199.33999633789065
2018-03-26,199.33999633789065,199.57000732421875,195.0800018310547,196.8999938964844,5223700,201.42286028180803,204.87500326974052,44.019832518453626,-1.5010256085390665,196.1499938964844
2018-03-27,196.1499938964844,201.44000244140625,194.44000244140625,200.47999572753903,5149200,199.87857273646765,204.29285975864954,40.60236521534715,-1.8828555444593462,196.6699981689453
2018-03-28,196.6699981689453,198.72000122070312,193.77999877929688,196.1699981689453,4388800,198.8328574044364,203.6771458217076,41.40099736005238,-2.119071187112752,199.47999572753903
2018-03-29,199.47999572753903,201.00999450683597,197.3300018310547,198.0800018310547,5714600,198.07999965122767,202.71571677071708,45.65339408716123,-2.055832114009064,195.0
2018-04-02,195.0,199.6100006103516,192.0200042724609,199.00999450683597,6178200,196.67571367536272,201.51428767613,40.59541657827943,-2.340236122019178,197.9600067138672
2018-04-03,197.9600067138672,198.2400054931641,193.91000366210935,196.0,4192900,196.72285679408483,200.7164306640625,44.93621541946233,-2.3002645257981555,200.1100006103516
2018-04-04,200.1100006103516,200.52999877929688,194.0,194.0200042724609,4100700,197.81571306501115,200.2250017438616,47.913394607451195,-2.0712244227624126,200.8500061035156
2018-04-05,200.8500061035156,202.7700042724609,200.2700042724609,201.1699981689453,4661300,198.03142874581474,199.7271445138114,48.936757593417866,-1.8091415742311767,195.4900054931641
2018-04-06,195.4900054931641,199.8500061035156,193.7400054931641,199.6999969482422,5580600,197.93714468819755,198.9078587123326,42.43355028151698,-2.0107674074130273,195.3300018310547
2018-04-09,195.3300018310547,198.6300048828125,194.9499969482422,196.72999572753903,3873100,197.74571663992745,198.28928702218192,42.25304074818665,-2.158585461642133,197.8000030517578
2018-04-10,197.8000030517578,199.6999969482422,197.0500030517578,198.16000366210935,3250500,197.50571768624442,197.79285866873605,46.067174149673114,-2.0527609285559265,195.22000122070312
2018-04-11,195.22000122070312,197.0399932861328,194.9199981689453,196.6000061035156,3522100,197.53714643205916,197.10643005371094,42.88120703253938,-2.1522687945291636,198.1300048828125
2018-04-12,198.1300048828125,199.6000061035156,196.2899932861328,196.5,3707900,197.56143188476562,197.14214433942522,47.30765579326805,-1.9735664738039986,197.0
2018-04-13,197.0,199.8500061035156,196.0,199.6000061035156,3150900,197.11714608328683,197.466429574149,45.82265019365399,-1.9012095866931702,198.22000122070312
2018-04-16,198.22000122070312,199.9499969482422,197.5500030517578,198.6499938964844,3819000,196.7414311000279,197.3864299229213,47.730353593586266,-1.7255314770580412,199.2700042724609
2018-04-17,199.2700042724609,200.66000366210935,198.8999938964844,199.8500061035156,4658300,197.28143092564173,197.60928780691964,49.3823535237805,-1.484466828889623,199.50999450683597
2018-04-18,199.50999450683597,200.94000244140625,199.3999938964844,200.2400054931641,2872900,197.87857273646765,197.81214468819755,49.773090588871696,-1.2595369937774592,200.3800048828125
2018-04-19,200.3800048828125,201.47999572753903,199.1999969482422,199.9900054931641,2726500,198.2471444266183,197.87643105643136,51.24248955504101,-0.999553679936156,200.1300048828125
2018-04-20,200.1300048828125,201.0,198.9199981689453,200.94000244140625,3705800,198.94857352120536,198.24285997663225,50.78274173504565,-0.8044151442492762,199.4199981689453
2018-04-23,199.4199981689453,200.83999633789065,198.5200042724609,200.22000122070312,2672600,199.1328582763672,198.3471450805664,49.42644121229967,-0.6990004151820131,196.8000030517578
2018-04-24,196.8000030517578,200.66000366210935,195.22999572753903,199.8699951171875,3718200,199.10428728376115,198.110716683524,44.68387579171907,-0.8174471705296469,196.8000030517578
2018-04-25,196.8000030517578,197.3600006103516,194.41000366210935,196.17999267578125,3204400,198.90143040248327,197.82143075125558,44.68387579171907,-0.9009316977048059,197.02999877929688
2018-04-26,197.02999877929688,197.9600067138672,196.2400054931641,196.6300048828125,2388500,198.58142961774553,197.93143027169364,45.21902196445638,-0.9377255376229527,197.22999572753903
2018-04-27,197.22999572753903,197.5500030517578,195.8300018310547,196.92999267578125,2558900,198.2557155064174,198.0671441214425,45.71085979249011,-0.9399121167574549,193.72999572753903
2018-04-30,193.72999572753903,198.1000061035156,193.6199951171875,197.38999938964844,4247500,197.3057141985212,197.77642931256975,39.09556764554645,-1.2101162785664314,195.1100006103516
2018-05-01,195.1100006103516,195.3000030517578,192.75,193.75999450683597,3235000,196.58857073102678,197.76857212611608,42.62151617655775,-1.2979383374395184,193.30999755859372
2018-05-02,193.30999755859372,195.07000732421875,192.97999572753903,195.07000732421875,3885500,195.71571350097656,197.42428588867188,39.416143702962984,-1.4955434607716143,191.6100006103516
