Date,Close,High,Low,Open,Volume,MA_7,MA_14,RSI,MACD,Target
2018-02-07,105.10674285888672,106.7142910153415,105.05076478762072,105.48263920751016,10550400,108.76516832624164,112.24134281703404,29.88485428699758,-1.8000714166881409,101.05988311767578
2018-02-08,101.05988311767578,104.97079451666556,100.85993874716785,104.69887310164737,11680200,106.92910657610211,111.0416761125837,24.16370904708174,-2.3908891595198867,103.5951690673828
2018-02-09,103.5951690673828,104.70685920195577,100.3240823222135,101.9876147317776,15030900,105.93966456821987,109.97854287283761,32.838264381568465,-2.624288920342835,104.18701934814452
2018-02-12,104.18701934814452,105.02678817198137,102.1155924301955,103.97107600404104,9963900,104.82568904331752,109.31815556117466,34.71563036454556,-2.7300324265639517,103.93907928466795
2018-02-13,103.93907928466795,104.45093634735083,102.93135192114838,103.33924621729106,6339000,103.94364929199219,108.62634713309151,34.283286780338884,-2.801547116825759,103.7071533203125
2018-02-14,103.7071533203125,103.97907475811516,102.68343903382502,103.52320790105034,6259700,103.86138807024274,107.78486742292132,33.85851156195851,-2.8441518984686383,104.95478057861328
2018-02-15,104.95478057861328,104.99477188773744,103.49118653083494,104.05104045130489,5606400,103.79283251081195,106.97937774658203,38.28812310681413,-2.7455939045241706,106.49036407470705
2018-02-16,106.49036407470705,107.5300772149686,104.64288009196216,104.738861685776,7970100,103.99049268450055,106.3778305053711,43.319625184881566,-2.5145905944288955,104.6668930053711
2018-02-20,104.6668930053711,106.73032072509292,104.49894653955955,106.26644824202631,6563500,104.50577981131417,105.71744319370815,39.22937037584433,-2.450410871601207,103.89909362792967
2018-02-21,103.89909362792967,105.9145240573972,103.85910231386754,104.61089508514767,6578000,104.54919760567802,105.24443108694894,37.61871298902986,-2.4334516559440544,103.89909362792967
2018-02-22,103.89909362792967,104.78684710411264,103.55518297135797,104.05105329918447,5732200,104.50806535993304,104.66687720162528,37.61871298902986,-2.39243287836716,105.5866241455078
2018-02-23,105.5866241455078,105.63460884073486,103.98706921854992,104.04304729510294,5126800,104.74342891148157,104.34353910173688,43.52877806046925,-2.198413648055748,106.30298614501952
2018-02-26,106.30298614501952,107.3815475461064,105.44173856832892,106.01322209737732,6684400,105.114262172154,104.48782512119838,45.87309701220047,-1.964205446021026,105.98103332519533
2018-02-27,105.98103332519533,107.12398825310235,105.92469679051042,106.41568559519705,7158600,105.26086970738001,104.52685110909599,44.969546578927115,-1.78400772981432,104.5402603149414
