Date,Close,High,Low,Open,Volume,MA_7,MA_14,RSI,MACD,Target
2018-01-26,1055.1700439453125,1080.5999755859375,996.7839965820312,1052.699951171875,3617690112,1052.0284423828125,1111.6163678850446,50.61964111501363,20.19355680547278,1107.0699462890625
2018-01-27,1107.0699462890625,1121.97998046875,1042.1199951171875,1055.75,3002870016,1045.1598597935267,1090.9485037667412,54.216620422229894,21.64610751599298,1246.010009765625
2018-01-28,1246.010009765625,1257.77001953125,1111.780029296875,1111.780029296875,5372329984,1073.2212960379463,1082.322788783482,62.16264800507644,33.621004361214545,1182.3599853515625
2018-01-29,1182.3599853515625,1256.699951171875,1169.0799560546875,1246.699951171875,3715079936,1098.8070068359375,1074.4970703125,57.25980642036896,37.542405875167105,1071.1300048828125
2018-01-30,1071.1300048828125,1184.6300048828125,1058.969970703125,1184.1300048828125,4107859968,1110.9357212611608,1075.7427891322545,49.85913586553478,31.313848438447167,1118.31005859375
2018-01-31,1118.31005859375,1128.6600341796875,1034.5,1071.0899658203125,3757560064,1119.4400111607142,1083.1756504603795,52.65439527244553,29.840722555411503,1036.7900390625
2018-02-01,1036.7900390625,1161.3499755859375,984.8189697265624,1119.3699951171875,5261680128,1116.691441127232,1083.2120797293526,47.70569595716545,21.843477384666585,915.7849731445312
2018-02-02,915.7849731445312,1035.77001953125,757.97998046875,1035.77001953125,6713290240,1096.779288155692,1074.4038652692523,41.47462288701029,5.676075170430977,964.0189819335938
2018-02-03,964.0189819335938,991.9429931640624,847.6900024414062,919.2109985351562,3243480064,1076.3434361049108,1060.7516479492188,44.581891483536346,-3.2076503666139615,834.6820068359375
2018-02-04,834.6820068359375,969.031982421875,805.0640258789062,964.6669921875,2997090048,1017.582292829241,1045.4017944335938,38.65538690377446,-20.448759266771276,697.9509887695312
2018-02-05,697.9509887695312,856.64599609375,644.5989990234375,834.9580078125,4269530112,948.3810076032366,1023.5940072195871,33.57410175047083,-44.63103395718599,793.1220092773438
2018-02-06,793.1220092773438,796.4390258789062,574.4190063476562,707.7369995117188,6518269952,908.6655796595982,1009.8006504603794,39.532230129515845,-55.476654554954166,757.0679931640625
2018-02-07,757.0679931640625,851.2000122070312,723.4329833984375,790.427978515625,3896179968,857.0595703125,988.2497907366071,38.13666925019354,-66.21782691204305,817.8070068359375
2018-02-08,817.8070068359375,845.0859985351562,755.843017578125,755.843017578125,3708189952,825.7762799944196,971.2338605608259,41.860319503158514,-69.03337878594277,883.864990234375
