Date,Close,High,Low,Open,Volume,MA_7,MA_14,RSI,MACD,Target
2018-02-07,178.9300994873047,183.7961176984356,178.70169922044337,182.8725611493126,27601900,185.01191057477678,185.1459721156529,43.55039831659274,0.48354102745562955,170.38978576660156
2018-02-08,170.38978576660156,180.57860874905867,170.29047338537103,179.7543644742594,38478300,182.80731419154577,184.45721326555525,35.239140427649644,-0.6485782393204431,174.8883514404297
2018-02-09,174.8883514404297,175.67286465933802,166.02028965737182,173.54771013067952,39887600,181.27799769810267,183.80037471226282,41.56517154939495,-1.1693151240468183,175.186279296875
2018-02-12,175.186279296875,176.31837071645086,170.64797328888466,175.83176430297976,32092100,178.91167340959822,182.88250078473772,41.9694652943095,-1.5402080095826989,171.94886779785156
2018-02-13,171.94886779785156,174.7493129822213,171.8992267657541,174.40173483989793,21809400,176.48150416782923,181.93199702671595,38.82592831551222,-2.071496423989231,178.2747039794922
2018-02-14,178.2747039794922,178.56268563062287,172.00847782030428,172.24680328249755,28929700,176.23466055733817,181.36737278529577,47.154952933182756,-1.9595161253564868,178.7116241455078
2018-02-15,178.7116241455078,179.24787149820938,175.61325728154037,179.24787149820938,20922100,175.47567313058036,180.65520368303572,47.684767325547796,-1.8145975747186753,176.1296844482422
2018-02-16,176.1296844482422,178.632207879621,175.07703991244753,177.74838226438385,20645300,175.07561383928572,180.04376220703125,44.82476632480011,-1.886344924573848,174.78903198242188
2018-02-20,174.78903198242188,176.7155768341903,173.89528124742893,174.55070653465867,21204900,175.7040775844029,179.25569588797433,43.37020254998881,-2.0280070629067666,176.67587280273438
2018-02-21,176.67587280273438,180.01256567121982,175.17633771313297,175.48420002533416,23200800,175.95943777901786,178.61871773856026,46.02488189006034,-1.9653675096907364,177.7483673095703
2018-02-22,177.7483673095703,178.95990548734832,176.17932581453093,177.46037052883577,18464200,176.32545035226005,177.61856188092912,47.53051231440074,-1.8083384687659816,182.0185394287109
2018-02-23,182.0185394287109,182.11785180561444,178.2647619064659,178.65205593168352,19007300,177.76397487095423,177.12273951939173,53.13583537556677,-1.3240616611725216,183.6471710205078
2018-02-26,183.6471710205078,184.37211806946,181.9490414275169,183.29960799091424,17599700,178.5314701625279,177.38306535993303,55.105746950823246,-0.7996341588842313,180.2012176513672
2018-02-27,180.2012176513672,183.418732055704,180.2012176513672,183.17046630707603,15849800,178.74426923479353,177.10997118268693,50.28903800058093,-0.6545361377192762,177.08303833007812
2018-02-28,177.08303833007812,181.61140412912917,176.90427907330402,181.0354256507668,18783000,178.88046264648438,176.97803824288505,46.341720675967785,-0.7821399001832674,174.7195281982422
